,binary_runs,hit_or_miss_runs,saved_runs,score
4013,9,3,0.6666666666666666,0.001932632841552344
4014,9,5,0.4444444444444444,0.009310543160580958
4015,9,3,0.6666666666666666,0.0030811787466531303
4016,9,5,0.4444444444444444,0.005711064569160955
4017,9,5,0.4444444444444444,0.008222376852588439
4018,10,3,0.7,0.0012559976704318763
4019,10,4,0.6,0.002391971525713423
4020,10,4,0.6,0.003207368091119443
4021,10,4,0.6,0.002949989038472097
4022,10,4,0.6,0.00432514699366622
4023,10,3,0.7,0.00122187727100177
4024,10,4,0.6,0.002044176718629538
4025,10,5,0.5,0.0025870094172675564
4026,10,5,0.5,0.004462788471335031
4027,10,3,0.7,0.002028078647599734
4028,10,4,0.6,0.002357496017790541
4029,10,3,0.7,0.0015710117961035596
4030,10,4,0.6,0.0021319717598675242
4031,10,5,0.5,0.002933884193352541
4032,10,4,0.6,0.0027893248901959466
4033,9,3,0.6666666666666666,0.002380683942389902
4034,10,4,0.6,0.0036307477469540604
4035,10,5,0.5,0.004393698662357259
4036,9,3,0.6666666666666666,0.0015099925433150147
4037,8,4,0.5,0.01223167556012568
4038,9,2,0.7777777777777778,0.004479890730549979
4039,7,2,0.7142857142857143,0.006720541932743865
4040,8,3,0.625,0.00915998673103198
4041,10,6,0.4,0.0043912131624742005
4042,10,3,0.7,0.0011546382507041815
4043,10,4,0.6,0.002555807809834132
4044,9,4,0.5555555555555556,0.003473663977760144
4045,10,2,0.8,0.0019809924991157366
4046,9,5,0.4444444444444444,0.003959133620853347
4047,9,4,0.5555555555555556,0.0029571367474554027
4048,10,3,0.7,0.0016881816857491558
4049,10,4,0.6,0.0024169781858424493
4050,10,4,0.6,0.0017584026542819188
4051,10,4,0.6,0.004461838270394221
4052,9,4,0.5555555555555556,0.0034627829892802846
4053,9,4,0.5555555555555556,0.004810038606062355
4054,9,3,0.6666666666666666,0.0021538693958351738
4055,9,4,0.5555555555555556,0.004387346282198145
4056,8,4,0.5,0.005371887451757983
4057,9,3,0.6666666666666666,0.0034073990367338987
4058,9,4,0.5555555555555556,0.005176964097029344
4059,9,3,0.6666666666666666,0.003948911963153474
4060,8,3,0.625,0.005623245062739914
4061,8,3,0.625,0.0035938707465097983
4062,9,2,0.7777777777777778,0.004282786914756724
4063,9,4,0.5555555555555556,0.002914691677316972
4064,9,5,0.4444444444444444,0.007302427819552123
4065,9,4,0.5555555555555556,0.005792969557337993
4066,9,4,0.5555555555555556,0.002896731720987422
4067,10,4,0.6,0.0024916142196410845
4068,10,4,0.6,0.004146153515746365
4069,9,4,0.5555555555555556,0.0031557689802101307
4070,10,3,0.7,0.0013617087658383076
4071,10,3,0.7,0.002309752035421071
4072,8,2,0.75,0.008363760429295378
4073,10,3,0.7,0.0025991297845073358
4074,9,4,0.5555555555555556,0.005687638029296692
4075,9,4,0.5555555555555556,0.004402329627902809
4076,9,3,0.6666666666666666,0.004918255296476085
4077,9,4,0.5555555555555556,0.00463179518497668
4078,9,3,0.6666666666666666,0.002437008527011419
4079,9,4,0.5555555555555556,0.005435456183211238
4080,10,3,0.7,0.0025863274396813853
4081,10,4,0.6,0.0034693607510561998
4082,10,3,0.7,0.0011627108771582937
4083,10,4,0.6,0.0012353473516046045
4084,9,5,0.4444444444444444,0.004242397256438151
4085,9,3,0.6666666666666666,0.0017280287053985982
4086,9,4,0.5555555555555556,0.004123252392839395
4087,9,4,0.5555555555555556,0.0036034601801940244
4088,9,4,0.5555555555555556,0.0026894085998679066
4089,10,4,0.6,0.002584106058529999
4090,9,4,0.5555555555555556,0.0024128193882814583
4091,9,3,0.6666666666666666,0.0030033824182318937
4092,8,2,0.75,0.007045254347203558
4093,8,2,0.75,0.0025189317479505633
4094,8,3,0.625,0.0027396544529587775
4095,9,4,0.5555555555555556,0.007083010544387646
4096,9,4,0.5555555555555556,0.007735550537619433
4097,8,4,0.5,0.012025385286763095
4098,10,5,0.5,0.005214178289677422
4099,10,2,0.8,0.001394209460250362
4100,10,5,0.5,0.002304931006652689
4101,10,4,0.6,0.0017158462832985162
4102,10,4,0.6,0.0018153007251098037
4103,10,4,0.6,0.0019790578602732886
4104,8,2,0.75,0.013470481866256597
4105,8,2,0.75,0.00894131288539093
4106,10,4,0.6,0.0030044089422664403
4107,10,4,0.6,0.002571637296268194
4108,10,5,0.5,0.003896663141160154
4109,9,5,0.4444444444444444,0.004390708292515559
4110,9,3,0.6666666666666666,0.0043343960117941125
4111,9,3,0.6666666666666666,0.005546137316633747
4112,9,3,0.6666666666666666,0.002750654783983215
4113,9,3,0.6666666666666666,0.005680512335544505
4114,10,4,0.6,0.0010321735057004413
4115,10,4,0.6,0.00388018287274781
4116,10,4,0.6,0.0019972884030783054
4117,10,4,0.6,0.0035844353003437477
4118,10,4,0.6,0.0029320421497711783
4119,9,3,0.6666666666666666,0.001686217508778501
4120,10,4,0.6,0.0024862508495125013
4121,10,4,0.6,0.001581587226648961
4122,9,4,0.5555555555555556,0.0038658876235263193
4123,10,3,0.7,0.0017082184698717956
4124,9,3,0.6666666666666666,0.0015523800640054885
4125,10,3,0.7,0.0009454990047568249
4126,9,4,0.5555555555555556,0.004918535638294635
4127,9,5,0.4444444444444444,0.005724408418004584
4128,9,3,0.6666666666666666,0.002272270278181326
4129,9,4,0.5555555555555556,0.010366327757890485
4130,9,2,0.7777777777777778,0.0026561503388108283
4131,9,3,0.6666666666666666,0.004847555881260137
4132,9,3,0.6666666666666666,0.0053043561701867645
4133,9,4,0.5555555555555556,0.0068693511580224876
4134,10,4,0.6,0.0021684028813173098
4135,10,4,0.6,0.0028614922970664055
4136,10,4,0.6,0.0036908205890637757
4137,9,3,0.6666666666666666,0.0020076007851810174
4138,9,4,0.5555555555555556,0.004632498609145445
4139,9,3,0.6666666666666666,0.0022680222367558595
4140,8,3,0.625,0.004372247734009607
4141,8,4,0.5,0.00801777481739547
4142,9,3,0.6666666666666666,0.002930429021230474
4143,8,4,0.5,0.003560956463240021
4144,9,4,0.5555555555555556,0.0024274512840277993
4145,10,4,0.6,0.0025574616093632222
4146,10,3,0.7,0.0012358564642977225
4147,9,3,0.6666666666666666,0.002095671405503972
4148,9,4,0.5555555555555556,0.008293852864913156
4149,9,4,0.5555555555555556,0.010455932495154547
4150,9,3,0.6666666666666666,0.001974788708028634
4151,8,3,0.625,0.012532744204607388
4152,10,5,0.5,0.002892077109339689
4153,10,5,0.5,0.002854516765491533
4154,10,3,0.7,0.0013883890986080409
4155,10,5,0.5,0.002372005818869062
4156,10,4,0.6,0.0011101942686221008
4157,9,4,0.5555555555555556,0.002748388364073972
4158,10,4,0.6,0.0034259841373592975
4159,10,4,0.6,0.002059493263384853
4160,9,5,0.4444444444444444,0.0035419223343068486
4161,10,4,0.6,0.003007538464452912
4162,7,2,0.7142857142857143,0.008214983425902269
4163,10,3,0.7,0.0023400485713386083
4164,9,4,0.5555555555555556,0.004365093765387978
4165,9,3,0.6666666666666666,0.005838179362154029
4166,8,3,0.625,0.004980026274636757
4167,10,3,0.7,0.001373828845419696
4168,10,4,0.6,0.002812193787483149
4169,10,3,0.7,0.002361630489111391
4170,9,4,0.5555555555555556,0.001968659303791512
4171,10,5,0.5,0.0037162303372617255
4172,8,2,0.75,0.013147702066377314
4173,9,3,0.6666666666666666,0.006011894282855604
4174,9,3,0.6666666666666666,0.007274193342725317
4175,10,4,0.6,0.0030135078551475356
4176,10,3,0.7,0.002490246416446093
4177,7,2,0.7142857142857143,0.006844616594084284
4178,9,5,0.4444444444444444,0.0043398408822199735
4179,10,5,0.5,0.006673890732514674
4180,9,3,0.6666666666666666,0.0021181227853648444
4181,9,3,0.6666666666666666,0.0013929399989480859
4182,8,2,0.75,0.004478659523513967
4183,9,3,0.6666666666666666,0.003781056106848982
4184,9,3,0.6666666666666666,0.001637026411688849
4185,10,2,0.8,0.002674705667219306
4186,9,3,0.6666666666666666,0.002037840612427162
4187,9,4,0.5555555555555556,0.0035985017713968193
4188,10,4,0.6,0.0030403141056755435
4189,9,4,0.5555555555555556,0.003562375314290021
4190,9,3,0.6666666666666666,0.0032255562974334373
4191,8,2,0.75,0.0030109261918237307
4192,8,3,0.625,0.004958757156415796
4193,8,2,0.75,0.0047922512424996245
4194,9,4,0.5555555555555556,0.010012472735757554
4195,9,2,0.7777777777777778,0.007033909460889117
4196,9,6,0.3333333333333333,0.002826024239850079
4197,9,5,0.4444444444444444,0.002625649315456288
4198,10,4,0.6,0.0020949396226958247
4199,10,4,0.6,0.0018008221173006313
4200,9,4,0.5555555555555556,0.0019472069192833594
4201,10,4,0.6,0.0031081222401466387
4202,10,4,0.6,0.0009255437637656679
4203,10,5,0.5,0.0019061121838230939
4204,9,3,0.6666666666666666,0.004170744840582296
4205,9,4,0.5555555555555556,0.005038800738959443
4206,10,3,0.7,0.0035414200799449833
4207,10,3,0.7,0.001539161560110727
4208,8,3,0.625,0.0036512493820210806
4209,8,3,0.625,0.00918236489784649
4210,9,3,0.6666666666666666,0.004631273442771401
4211,8,2,0.75,0.0032365980723737505
4212,10,4,0.6,0.003170772290516379
4213,10,3,0.7,0.0022726407295292463
4214,10,4,0.6,0.004500324504602856
4215,9,3,0.6666666666666666,0.006584613534948214
4216,10,4,0.6,0.0040125167011311955
4217,10,3,0.7,0.0023370140241621025
4218,9,3,0.6666666666666666,0.001963426030234206
4219,9,4,0.5555555555555556,0.003839193821415414
4220,9,4,0.5555555555555556,0.002222877440603641
4221,9,3,0.6666666666666666,0.0016477258798406112
4222,10,5,0.5,0.006424300810474296
4223,9,4,0.5555555555555556,0.002053979857743802
4224,9,3,0.6666666666666666,0.007408055426876302
4225,10,5,0.5,0.007112976024734362
4226,9,3,0.6666666666666666,0.0011659201338765648
4227,9,4,0.5555555555555556,0.0027163186960900555
4228,10,4,0.6,0.002837659094778682
4229,10,3,0.7,0.0024829462133284953
4230,8,3,0.625,0.010190126519048343
4231,9,3,0.6666666666666666,0.001199029921868361
4232,10,3,0.7,0.0031637751622586295
4233,9,3,0.6666666666666666,0.003944038588252893
4234,9,5,0.4444444444444444,0.006289671185727103
4235,10,4,0.6,0.0018687273976134803
4236,10,3,0.7,0.002219011957961978
4237,10,4,0.6,0.0016359958657768208
4238,10,4,0.6,0.0019801419853289304
4239,10,4,0.6,0.002753680083365328
4240,10,4,0.6,0.0022572991646998847
4241,8,3,0.625,0.002003510035398646
4242,9,3,0.6666666666666666,0.004909224993479449
4243,8,4,0.5,0.00473558705134346
4244,9,3,0.6666666666666666,0.006685840694900728
4245,9,3,0.6666666666666666,0.005503681200630252
4246,10,2,0.8,0.0011529378175948982
4247,9,4,0.5555555555555556,0.004303310809200803
4248,9,3,0.6666666666666666,0.0017897781123409585
4249,9,3,0.6666666666666666,0.0015527881951353385
4250,9,4,0.5555555555555556,0.0037029051653931716
4251,10,5,0.5,0.0044898714325562125
4252,10,3,0.7,0.001439728258084443
4253,9,3,0.6666666666666666,0.005313375884347181
4254,9,3,0.6666666666666666,0.0038088474833582217
4255,9,3,0.6666666666666666,0.002495574632142037
4256,9,4,0.5555555555555556,0.006349030229523784
4257,9,4,0.5555555555555556,0.0032768420625400208
4258,10,3,0.7,0.0016788818243229865
4259,9,4,0.5555555555555556,0.002458560439881113
4260,9,4,0.5555555555555556,0.001940763207985131
4261,10,4,0.6,0.0033011530298131175
4262,9,3,0.6666666666666666,0.004953519829755095
4263,9,3,0.6666666666666666,0.0035769455242244453
4264,9,4,0.5555555555555556,0.0013320953819393295
4265,10,4,0.6,0.0019607221647569067
4266,10,4,0.6,0.002704660555737396
4267,10,4,0.6,0.0019405784195339225
4268,9,4,0.5555555555555556,0.002564544160137709
4269,9,5,0.4444444444444444,0.002545192017310761
4270,10,4,0.6,0.0018507212218103403
4271,10,3,0.7,0.0011885992119130026
4272,8,2,0.75,0.009201121862001796
4273,8,2,0.75,0.005771712765123947
4274,10,5,0.5,0.0048770764470901
4275,9,3,0.6666666666666666,0.003899813283010688
4276,10,3,0.7,0.001937528250241864
4277,9,3,0.6666666666666666,0.001640967744271432
4278,10,4,0.6,0.003173523613041438
4279,9,3,0.6666666666666666,0.003181745974906635
4280,9,2,0.7777777777777778,0.0019247690365950196
4281,10,4,0.6,0.001978724266902418
4282,10,4,0.6,0.0028379226813081554
4283,10,4,0.6,0.0018035912224184153
4284,10,4,0.6,0.0023241490376046713
4285,10,5,0.5,0.0024501056160786175
4286,10,4,0.6,0.0022236956929476605
4287,10,5,0.5,0.0026006917852141502
4288,10,4,0.6,0.0015902362713955092
4289,8,3,0.625,0.01449422254449266
4290,8,2,0.75,0.006705520277008216
4291,9,4,0.5555555555555556,0.0036819034726097645
4292,9,3,0.6666666666666666,0.0014224286252407523
4293,8,3,0.625,0.002487238392290951
4294,8,3,0.625,0.007429127343270499
4295,10,3,0.7,0.0013116458163893471
4296,10,5,0.5,0.002639660530131646
4297,10,4,0.6,0.002378959065383464
4298,10,4,0.6,0.0017886458738311235
4299,10,4,0.6,0.0017321474949802812
4300,10,4,0.6,0.0016160729671667318
4301,9,4,0.5555555555555556,0.0019379845885773904
4302,9,2,0.7777777777777778,0.007118884105162748
4303,9,3,0.6666666666666666,0.0015444729882677904
4304,9,3,0.6666666666666666,0.0017616330203022712
